item,itemLabel,startDate,endDate,sourceDate,psid
Q467625,Mary Harney,1997-06-26,2006-09-13,,Q467625-6cd01dd5-47f0-7fdd-e129-d32f4c96d9b8
Q1928579,Michael McDowell,2006-09-13,2007-06-14,,Q1928579-2D46E10F-9184-4EA2-B0DA-0CE16ACA9FE0
Q185272,Brian Cowen,2007-06-14,2008-05-07,,Q185272-583B02A7-129D-49B0-B979-A16BD4C994ED
Q444705,Mary Coughlan,2008-05-07,2011-03-09,,Q444705-D8BEB9A4-56B8-45ED-860E-BF9DD042E6B6
Q982225,Eamon Gilmore,2011-03-09,2014-07-04,,Q982225-A2FA6479-4889-40BE-A179-67D69A29D64E
Q444685,Joan Burton,2014-07-04,2016-05-06,,Q444685-e160685c-4400-142b-ad6b-afaa0cac40bb
Q540812,Frances Fitzgerald,2016-05-06,2017-11-28,,Q540812-2a2ea510-4527-ff30-2b7a-78e74c9899d4
Q1670096,Simon Coveney,2017-11-30,2020-06-27,,Q1670096-bb4e7ba5-4a05-71b2-fce6-09947a574b07
Q1728820,Leo Varadkar,2020-06-27,,,Q1728820-7cfc4e9f-4cb4-b659-2e0b-a3ba06a76a61
