item,itemLabel,startDate,endDate
Q467680,Seán Lemass,1945-06-14,1948-02-18
Q2580143,William Norton,1948-02-18,1951-06-13
Q467680,Seán Lemass,1951-06-13,1954-06-02
Q2580143,William Norton,1954-06-02,1957-03-20
Q467680,Seán Lemass,1957-03-20,1959-06-23
Q964365,Seán MacEntee,1959-06-23,1965-04-21
Q454169,Frank Aiken,1965-04-21,1969-07-02
Q356450,Erskine H. Childers,1969-07-02,1973-03-14
Q908658,Brendan Corish,1973-03-14,1977-07-05
Q1507132,George Colley,1977-07-05,1981-06-30
Q454178,Michael O'Leary,1981-06-30,1982-03-09
Q1388454,Ray MacSharry,1982-03-09,1982-12-14
Q356460,Dick Spring,1982-12-14,1987-01-20
Q2073804,Peter Barry,1987-01-20,1987-03-10
Q912542,Brian Lenihan,1987-03-10,1990-10-31
Q1701309,John Wilson,1990-11-13,1993-01-12
Q356460,Dick Spring,1993-01-12,1994-11-17
Q154550,Bertie Ahern,1994-11-17,1994-12-15
Q356460,Dick Spring,1994-12-15,1997-06-26
Q467625,Mary Harney,1997-06-26,2006-09-13
Q1928579,Michael McDowell,2006-09-13,2007-06-14
Q185272,Brian Cowen,2007-06-14,2008-05-07
Q444705,Mary Coughlan,2008-05-07,2011-03-09
Q982225,Eamon Gilmore,2011-03-09,2014-07-04
Q444685,Joan Burton,2014-07-04,2016-05-06
Q540812,Frances Fitzgerald,2016-05-06,2017-11-28
Q1670096,Simon Coveney,2017-11-30,2020-06-27
Q1728820,Leo Varadkar,2020-06-27,
