item,itemLabel,startDate,endDate
Q381690,John A. Costello,1948-02-18,1951-06-13
Q173347,Éamon de Valera,1951-06-13,1954-06-02
Q381690,John A. Costello,1954-06-02,1957-03-20
Q173347,Éamon de Valera,1957-03-20,1959-06-23
Q467680,Seán Lemass,1959-06-23,1966-11-10
Q381681,Jack Lynch,1966-11-10,1973-03-14
Q381661,Liam Cosgrave,1973-03-14,1977-07-05
Q381681,Jack Lynch,1977-07-05,1979-12-11
Q333735,Charles Haughey,1979-12-11,1981-06-30
Q1425313,Garret FitzGerald,1981-06-30,1982-03-09
Q333735,Charles Haughey,1982-03-09,1982-12-14
Q1425313,Garret FitzGerald,1982-12-14,1987-03-10
Q333735,Charles Haughey,1987-03-10,1992-02-11
Q380182,Albert Reynolds,1992-02-11,1994-12-15
Q333701,John Bruton,1994-12-15,1997-06-26
Q154550,Bertie Ahern,1997-06-26,2008-05-07
Q185272,Brian Cowen,2008-05-07,2011-03-09
Q57815,Enda Kenny,2011-03-09,2017-06-14
Q1728820,Leo Varadkar,2017-06-14,2020-06-27
Q920403,Micheál Martin,2020-06-27,
