item,itemLabel,startDate,endDate
Q6134343,James G. Douglas,1922-12-12,1925-12-09
Q1259804,Thomas Westropp Bennett,1925-12-09,1928-12-12
Q16029930,Patrick W. Kenny,1928-12-12,1931-04-22
Q16029922,Patrick Hooper,1931-05-06,1931-09-06
Q16005861,Michael F. O'Hanlon,1932-01-20,1934-12-12
Q6829401,Michael Comyn,1934-12-12,1938-04-27
Q7263988,Pádraic Ó Máille,1938-05-11,1938-11-30
Q6834896,Michael Tierney,1938-11-30,1943-10-27
Q6834896,Michael Tierney,1943-10-27,1944-08-18
Q1395382,Timothy O'Donovan,1944-08-18,1948-04-21
Q2276032,Seán Goulding,1948-04-21,1951-08-14
Q1395382,Timothy O'Donovan,1951-11-07,1954-07-27
Q1398635,Liam Ó Buachalla,1954-07-27,1957-05-29
Q1279753,Patrick Baxter,1957-05-29,1959-04-03
Q6250862,John O'Donovan,1959-05-30,1962-01-03
Q1280533,Patrick Lindsay,1962-01-03,1965-06-30
Q946973,James Dooge,1965-06-30,1969-11-12
Q946973,James Dooge,1969-11-12,1973-06-20
Q5416400,Evelyn Owens,1973-06-20,1977-11-02
Q6211198,Joe McCartin,1977-11-02,1981-10-09
Q2379290,Séamus Dolan,1981-10-09,1982-05-19
Q1066938,Charles McDonald,1982-05-19,1983-03-09
Q523455,Tras Honan,1983-03-09,1987-04-25
Q1066938,Charles McDonald,1987-05-20,1989-11-08
Q1822671,Liam Naughten,1989-11-08,1993-02-25
Q1822671,Liam Naughten,1993-02-25,1995-07-12
Q912826,Brian Mullooly,1995-07-19,1997-09-18
Q1822676,Liam T. Cosgrave,1997-09-18,2002-09-13
Q1556791,Paddy Burke,2002-09-13,2007-09-13
Q1556791,Paddy Burke,2007-09-13,2011-05-25
Q1187575,Denis O'Donovan,2011-05-25,2016-06-08
Q7149890,Paul Coghlan,2016-06-15,2020-03-27
Q6183343,Jerry Buttimer,2020-07-07,2020-08-21
Q6211607,Joe O'Reilly,2020-08-22,
