item,itemLabel,startDate,endDate
Q1911246,Maurice Ahern,2000,2001
Q1928683,Michael Mulcahy,2001,2002
Q1200274,Dermot Lacey,2002,2003
Q1745824,Royston Brady,2003,2004
Q335783,Michael Conaghan,2004,2005
Q540826,Catherine Byrne,2005,2006
Q204172,Vincent Jackson,2006,2007
Q55628347,Paddy Bourke,2007,2008
Q1301175,Eibhlin Byrne,2008,2009
Q525437,Emer Costello,2009,2010
Q179332,Gerry Breen,2010,2011
Q177830,Andrew Montague,2011,2012
Q254202,Naoise Ó Muirí,2012,2013
Q14899977,Oisín Quinn,2013,2014
Q5113623,Christy Burke,2014,2015
Q20713424,Críona Ní Dhálaigh,2015,2016
Q25993038,Brendan Carr,2016,2017
Q41536567,Mícheál Mac Donncha,2017,2018
Q55973494,Nial Ring,2018,2019
Q28363948,Paul McAuliffe,2019,2020
Q55083474,Tom Brabazon,2020,
Q81771877,Hazel Chu,2020,2021
Q107379317,Alison Gilliland,2021,2022
,Caroline Conroy,2022,
