item,itemLabel,startDate,endDate
Q6281714,Joseph Brennan,1943,1953
,James J. McElligott,1953,1960
Q6793365,Maurice Moynihan,1960,1969
Q7668453,T. K. Whitaker,1969,1976
,Charles Henry Murray,1976,1981
,Tomás F. Ó Cofaigh,1981,1987
,Maurice F. Doyle,1987,1994
Q107641354,Maurice O'Connell,1994,2002
,John Hurley,2002,2009
Q704379,Patrick Honohan,2009,2015
Q7184252,Philip R. Lane,2015,2019
Q75186229,Gabriel Makhlouf,2019,
