position,title
Q40338095,ambassador to Canada
Q92082510,ambassador to Italy
Q92082518,ambassador to Libya
Q63076306,ambassador to the Russian Federation
Q92082519,ambassador to San Marino
Q28196124,ambassador to Spain
Q107419822,ambassador to Turkey
Q98060023,ambassador to the United Kingdom
Q112206295,ambassador to the United States of America
